"time","dynamicHX.Tc[1]","dynamicHX.Tc[2]","dynamicHX.Tc[3]","dynamicHX.Tc[4]","dynamicHX.Tc[5]","dynamicHX.Tc[6]","dynamicHX.Tc[7]","dynamicHX.Tc[8]","dynamicHX.Tc[9]","dynamicHX.Tc[10]","dynamicHX.Tc[11]","dynamicHX.Tc[12]","dynamicHX.Tc[13]","dynamicHX.Tc[14]","dynamicHX.Tc[15]","dynamicHX.Tc[16]","dynamicHX.Tc[17]","dynamicHX.Tc[18]","dynamicHX.Tc[19]","dynamicHX.Tc[20]","dynamicHX.Tc[21]","dynamicHX.Tc[22]","dynamicHX.Tc[23]","dynamicHX.Tc[24]","dynamicHX.Tc[25]","dynamicHX.Tc[26]","dynamicHX.Tc[27]","dynamicHX.Tc[28]","dynamicHX.Tc[29]","dynamicHX.Tc[30]","dynamicHX.Tc[31]","dynamicHX.Tc[32]","dynamicHX.Tc[33]","dynamicHX.Tc[34]","dynamicHX.Tc[35]","dynamicHX.Tc[36]","dynamicHX.Tc[37]","dynamicHX.Tc[38]","dynamicHX.Tc[39]","dynamicHX.Tc[40]","dynamicHX.Tc[41]","dynamicHX.Tc[42]","dynamicHX.Tc[43]","dynamicHX.Tc[44]","dynamicHX.Tc[45]","dynamicHX.Tc[46]","dynamicHX.Tc[47]","dynamicHX.Tc[48]","dynamicHX.Tc[49]","dynamicHX.Tc[50]","dynamicHX.Th[1]","dynamicHX.Th[2]","dynamicHX.Th[3]","dynamicHX.Th[4]","dynamicHX.Th[5]","dynamicHX.Th[6]","dynamicHX.Th[7]","dynamicHX.Th[8]","dynamicHX.Th[9]","dynamicHX.Th[10]","dynamicHX.Th[11]","dynamicHX.Th[12]","dynamicHX.Th[13]","dynamicHX.Th[14]","dynamicHX.Th[15]","dynamicHX.Th[16]","dynamicHX.Th[17]","dynamicHX.Th[18]","dynamicHX.Th[19]","dynamicHX.Th[20]","dynamicHX.Th[21]","dynamicHX.Th[22]","dynamicHX.Th[23]","dynamicHX.Th[24]","dynamicHX.Th[25]","dynamicHX.Th[26]","dynamicHX.Th[27]","dynamicHX.Th[28]","dynamicHX.Th[29]","dynamicHX.Th[30]","dynamicHX.Th[31]","dynamicHX.Th[32]","dynamicHX.Th[33]","dynamicHX.Th[34]","dynamicHX.Th[35]","dynamicHX.Th[36]","dynamicHX.Th[37]","dynamicHX.Th[38]","dynamicHX.Th[39]","dynamicHX.Th[40]","dynamicHX.Th[41]","dynamicHX.Th[42]","dynamicHX.Th[43]","dynamicHX.Th[44]","dynamicHX.Th[45]","dynamicHX.Th[46]","dynamicHX.Th[47]","dynamicHX.Th[48]","dynamicHX.Th[49]","dynamicHX.Th[50]"
417.2,332.8622506733219,333.5970937943083,334.3184805144462,335.0266572970859,335.7218661696191,336.4043447965092,337.0743265515701,337.7320405894721,338.3777119164543,339.0115614602315,339.6338061390737,340.244658930051,340.844328936429,341.4330214542074,342.01093803776,342.5978968013588,343.196821766179,343.8080148677358,344.4317841374767,345.0684438606012,345.7183147391916,346.3817240612222,347.0590058700627,347.7505011332854,348.4565579181313,349.1775315844212,349.9137849970121,350.6656887339357,351.4336212386737,352.2179688753091,353.0191259133861,353.8374945537539,354.6734851290117,355.5275165306778,356.400016771091,357.2914234778225,358.2021841204256,359.1327558881533,360.0836053049357,361.0552077924222,362.0480474127352,363.0626169385264,364.0994182578303,365.1589629915958,366.2417731334337,367.348381530667,368.4793320964363,369.6351797383901,370.8164900731206,372.0238390627173,373.1273531577708,373.1273552097722,373.1273572243244,373.1273592021133,373.1273611438119,373.1273630500812,373.1273649215699,373.127366758915,373.1273685627415,373.1273703336632,373.1273720722826,373.1273737791911,373.1273754549692,373.1273771001869,373.1273787154036,374.2035154058041,375.449244705592,376.7237084500609,378.02755833974,379.3614621891699,380.7261043015073,382.1221858378746,383.5504251793495,385.0115582797431,386.5063390073875,388.03553947398,389.5999503481332,391.200381151318,392.8376605349152,394.5126365393473,396.2261768382072,397.979168969596,399.7725205526829,401.6071594821613,403.4840340910087,405.4041132753971,407.3683865837645,409.3778642805102,411.4335773987682,413.5365777939833,415.687938201998,417.8887522960564,420.1401347307781,422.4432211602551,424.7991682217878,427.2091534841754,429.6743753667884,432.19605304041,434.7754263217964,437.4137555714846
418.6,332.8622506733219,333.5970937943083,334.3184805144462,335.0266572970857,335.7218661696186,336.4043447965088,337.0743265515699,337.7320405894716,338.3777119164538,339.011561460231,339.633806139073,340.2446589300502,340.8443289364281,341.4330214542063,342.010938037764,342.5978967692005,343.196821696941,343.8080147554944,344.431783976198,345.0684436446059,345.7183144616959,346.3817237137378,347.0590054441453,347.7505006208451,348.4565573074778,349.1775308551501,349.9137841189354,350.6656876722325,351.433619964373,352.2179673784773,353.0191242134849,353.837492698306,354.6734831731935,355.5275144998814,356.4000146213794,357.291421076116,358.2021812606181,359.13275234297,360.0836008951971,361.0552024455176,362.0480411855276,363.062609994355,364.0994108053873,365.1589552071741,366.2417650923691,367.348373168391,368.4793232078918,369.635170011757,370.816479144335,372.0238265699957,373.1273531577688,373.1273552097702,373.1273572243225,373.1273592021113,373.1273611438099,373.1273630500792,373.127364921568,373.127366758913,373.1273685627395,373.1273703336612,373.1273720722806,373.1273737791891,373.1273754549672,373.1273771001848,373.1273787154015,374.2035138345877,375.449243069654,376.7237067481707,378.0275565708564,379.3614603524547,380.7261023963209,382.1221838638285,383.5504231363881,385.0115561681539,386.506336827807,388.0355372275502,389.5999480368782,391.2003787785793,392.8376581055986,394.5126340597557,396.2261743153343,397.9791664099623,399.7725179611703,401.6071568616256,403.4840314434009,405.4041106045494,407.3683838991138,409.3778616003361,411.4335747514522,413.5365752164845,415.6879357358599,417.8887499822879,420.1401326054465,422.4432192523936,424.7991665544101,427.2091520781584,429.6743742465336,432.1960522397782,434.7754258889099,437.4137555714846
420,332.8622506733219,333.5970937943081,334.3184805144461,335.0266572970856,335.7218661696185,336.4043447965086,337.0743265515695,337.7320405894712,338.3777119164534,339.0115614602302,339.6338061390721,340.2446589300493,340.8443289364272,341.4330214542053,342.0109380377675,342.5978967384005,343.1968216306546,343.8080146480989,344.4317838219084,345.0684434379053,345.7183141960809,346.3817233811832,347.0590050366191,347.7505001305864,348.456556723515,349.1775301586801,349.9137832820622,350.6656866621107,351.4336187523328,352.2179659522026,353.0191225874389,353.8374909140841,354.673481282345,355.5275125301166,356.4000125391483,357.2914187656347,358.2021785351581,359.1327489897552,360.0835967384446,361.0551974022772,362.0480352909812,363.062603385598,364.0994036690826,365.1589477094885,366.2417573144875,367.3483650669199,368.4793146094447,369.6351606394566,370.816468664996,372.0238146435331,373.1273531577668,373.1273552097682,373.1273572243205,373.1273592021093,373.1273611438079,373.1273630500772,373.127364921566,373.127366758911,373.1273685627376,373.1273703336593,373.1273720722787,373.1273737791872,373.1273754549653,373.1273771001829,373.1273787153995,374.2035123294274,375.4492415024932,376.7237051178284,378.0275548763321,379.3614585929421,380.7261005712068,382.1221819727405,383.550421179267,385.0115541452694,386.5063347397607,388.0355350754203,389.5999458225567,391.2003765051763,392.8376557776974,394.5126316833122,396.2261718970749,397.9791639563294,399.7725154772066,401.6071543505027,403.4840289073043,405.4041080471316,407.3683813289192,409.377859033919,411.4335722147996,413.5365727439197,415.6879333665977,417.8887477557979,420.1401305572685,422.443217411917,424.7991649454382,427.2091507221518,429.6743731676324,432.1960514702669,434.7754254738272,437.4137555714846
421.4,332.8622506733219,333.5970937943081,334.3184805144459,335.0266572970855,335.7218661696183,336.4043447965084,337.0743265515692,337.7320405894708,338.3777119164528,339.0115614602296,339.6338061390716,340.2446589300485,340.8443289364262,341.4330214542043,342.0109380377705,342.5978967089584,343.1968215673201,343.8080145455493,344.4317836746077,345.0684432405,345.7183139423469,346.3817230635587,347.0590046474846,347.7504996625094,348.4565561662432,349.1775294950115,349.9137824863922,350.6656857035701,351.4336176025532,352.2179645964849,353.0191210352476,353.8374892010881,354.6734794564661,355.5275106213832,356.4000105243978,357.2914165463782,358.2021759440457,359.1327458285088,360.0835928346781,361.0551926627016,362.0480297290963,363.0625971122561,364.0993968489168,365.158940498539,366.2417497997886,367.3483572262539,368.4793063010949,369.6351516214887,370.816458635104,372.0238032833291,373.127353157765,373.1273552097664,373.1273572243186,373.1273592021075,373.1273611438061,373.1273630500754,373.1273649215642,373.1273667589091,373.1273685627357,373.1273703336574,373.1273720722768,373.1273737791853,373.1273754549634,373.127377100181,373.1273787153977,374.2035108903235,375.4492400041089,376.7237035590344,378.0275532561681,379.3614569106328,380.7260988261648,382.1221801646101,383.5504193079872,385.0115522110902,386.5063327432493,388.0355330175906,389.5999437051686,391.2003743311085,392.8376535512119,394.5126294100166,396.2261695834272,397.9791616086965,399.7725131007912,401.6071519487921,403.4840264827183,405.4041056031438,407.3683788731804,409.3778565812587,411.4335697888117,413.5365703762884,415.6879310942107,417.8887456165857,420.1401285862437,422.4432156388253,424.7991633948722,427.209149416156,429.6743721300857,432.196050731876,434.7754250765477,437.4137555714846
422.8,332.8622506733219,333.5970937943081,334.3184805144459,335.0266572970854,335.7218661696182,336.4043447965082,337.074326551569,337.7320405894705,338.3777119164525,339.0115614602292,339.6338061390709,340.2446589300479,340.8443289364255,341.4330214542034,342.0109380377732,342.5978966808746,343.1968215069373,343.8080144478454,344.4317835342965,345.0684430523898,345.7183137004938,346.381722760864,347.0590042767416,347.7504992166141,348.4565556356624,349.177528864144,349.9137817319254,350.6656847966108,351.4336165150337,352.2179633113245,353.0191195569117,353.8374875593184,354.6734776955568,355.5275087736813,356.4000085771277,357.291414418347,358.2021734872806,359.1327428592311,360.0835891838979,361.0551882267903,362.0480244998726,363.0625911743289,364.0993903448895,365.1589335743254,366.2417425482726,367.3483496463927,368.4792982828428,369.6351429578537,370.8164490546583,372.023792489384,373.1273531577631,373.1273552097646,373.1273572243168,373.1273592021057,373.1273611438043,373.1273630500736,373.1273649215623,373.1273667589074,373.1273685627339,373.1273703336556,373.127372072275,373.1273737791835,373.1273754549616,373.1273771001793,373.1273787153959,374.2035095172761,375.4492385745019,376.7237020717886,378.0275517103632,379.3614553055257,380.7260971611956,382.1221784394377,383.5504175225481,385.0115503656151,386.5063308382722,388.0355310540609,389.5999416847131,391.2003722563755,392.8376514261425,394.5126272398689,396.2261673743923,397.9791593670637,399.7725108319247,401.6071496564941,403.4840241696426,405.4041032725859,407.3683765318973,409.3778542423555,411.433567473488,413.5365681135914,415.6879289186995,417.8887435646516,420.1401266923717,422.4432139331187,424.7991619027116,427.2091481601715,429.6743711338929,432.1960500246055,434.7754246970717,437.4137555714846
424.2,332.8622506733219,333.5970937943081,334.3184805144458,335.0266572970853,335.7218661696181,336.404344796508,337.0743265515687,337.7320405894702,338.3777119164521,339.0115614602286,339.6338061390705,340.2446589300473,340.8443289364247,341.4330214542023,342.0109380377752,342.5978966541489,343.1968214495062,343.8080143549875,344.431783400974,345.0684428735746,345.7183134705218,346.3817224730992,347.0590039243902,347.7504987929003,348.4565551317722,349.1775282660776,349.9137810186617,350.6656839412328,351.4336154897748,352.2179620967212,353.0191181524307,353.8374859887745,354.673475999617,355.527506987011,356.400006697338,357.2914123815405,358.2021711648632,359.1327400819218,360.0835857861035,361.0551840945439,362.0480196033104,363.0625855718163,364.0993841570007,365.1589269368481,366.2417355599397,367.3483423273365,368.4792905546881,369.6351346485514,370.8164399236599,372.0237822616977,373.1273531577615,373.1273552097629,373.1273572243151,373.127359202104,373.1273611438026,373.1273630500719,373.1273649215606,373.1273667589057,373.1273685627322,373.1273703336539,373.1273720722733,373.1273737791818,373.1273754549599,373.1273771001776,373.1273787153942,374.2035082102846,375.4492372136721,376.7237006560913,378.0275502389183,379.3614537776223,380.7260955762982,382.1221767972228,383.5504158229497,385.0115486088445,386.5063290248305,388.0355291848316,389.5999397611916,391.2003702809786,392.8376494024888,394.5126251728691,396.2261652699696,397.9791572314315,399.7725086706071,401.6071474736081,403.484021968078,405.404101055458,407.3683743050705,409.377852017209,411.433565268828,413.536565955828,415.6879268400636,417.8887415999951,420.1401248756532,422.4432122947964,424.7991604689576,427.2091469541978,429.674370179054,432.1960493484552,434.7754243353991,437.4137555714846
425.6,332.8622506733219,333.597093794308,334.3184805144458,335.0266572970851,335.721866169618,336.4043447965077,337.0743265515684,337.7320405894698,338.3777119164517,339.0115614602283,339.6338061390698,340.2446589300466,340.8443289364239,341.4330214542014,342.010938037777,342.5978966287815,343.1968213950269,343.8080142669754,344.4317832746408,345.0684427040547,345.7183132524306,346.3817222002643,347.05900359043,347.7504983913679,348.4565546545732,349.1775277008123,349.9137803466015,350.6656831374362,351.4336145267762,352.2179609526752,353.0191168218049,353.8374844894568,354.673474368647,355.5275052613724,356.400004885029,357.2914104359592,358.202168976793,359.1327374965809,360.0835826412957,361.0551802659616,362.0480150394092,363.0625803047186,364.0993782852508,365.1589205861067,366.2417288347894,367.3483352690855,368.4792831166309,369.6351266935816,370.8164312421081,372.0237726002701,373.1273531577598,373.1273552097613,373.1273572243135,373.1273592021024,373.127361143801,373.1273630500703,373.127364921559,373.1273667589041,373.1273685627306,373.1273703336523,373.1273720722717,373.1273737791802,373.1273754549583,373.127377100176,373.1273787153926,374.2035069693499,375.4492359216194,376.7236993119419,378.0275488418326,379.3614523269214,380.7260940714739,382.1221752379658,383.5504142091925,385.0115469407791,386.5063273029228,388.035527409902,389.5999379346031,391.2003684049165,392.8376474802509,394.5126232090173,396.2261632701598,397.9791552017995,399.7725066168381,401.6071454001346,403.4840198780236,405.40409895176,407.3683721926994,409.3778499058195,411.4335631748323,413.5365639029985,415.6879248583028,417.8887397226168,420.1401231360881,422.4432107238594,424.7991590936093,427.2091457982347,429.6743692655689,432.1960487034254,434.7754239915299,437.4137555714846
427,332.8622506733219,333.597093794308,334.3184805144456,335.0266572970851,335.7218661696178,336.4043447965076,337.0743265515682,337.7320405894696,338.3777119164513,339.0115614602278,339.6338061390695,340.2446589300459,340.8443289364231,341.4330214542006,342.0109380377782,342.5978966047721,343.1968213434993,343.8080141838091,344.4317831552967,345.0684425438298,345.7183130462205,346.3817219423594,347.0590032748615,347.7504980120172,348.456554204065,349.1775271683481,349.9137797157443,350.6656823852209,351.433613626038,352.2179598791861,353.0191155650338,353.8374830613649,354.6734728026466,355.527503596765,356.4000031402006,357.2914085816029,358.2021669230705,359.1327351032085,360.0835797494736,361.055176741044,362.0480108081697,363.0625753730357,364.0993727296394,365.1589145221015,366.2417223728222,367.348328471639,368.4792759686711,369.6351190929446,370.8164230100031,372.0237635051014,373.1273531577584,373.1273552097597,373.127357224312,373.1273592021009,373.1273611437995,373.1273630500688,373.1273649215575,373.1273667589026,373.1273685627291,373.1273703336508,373.1273720722702,373.1273737791787,373.1273754549568,373.1273771001744,373.1273787153911,374.2035057944709,375.4492346983437,376.7236980393412,378.0275475191069,379.3614509534233,380.7260926467213,382.1221737616668,383.550412681276,385.0115453614181,386.5063256725501,388.035525729273,389.5999362049477,391.2003666281901,392.8376456594287,394.5126213483134,396.2261613749621,397.9791532781676,399.772504670618,401.6071434360736,403.4840178994799,405.404096961492,407.3683701947839,409.3778479081868,411.4335611915008,413.5365619551029,415.6879229734179,417.8887379325166,420.1401214736758,422.443209220307,424.7991577766669,427.2091446922828,429.674368393438,432.196048089516,434.7754236654646,437.4137555714846
428.4,332.8622506733219,333.597093794308,334.3184805144456,335.0266572970849,335.7218661696177,336.4043447965074,337.0743265515679,337.7320405894692,338.3777119164508,339.0115614602275,339.6338061390689,340.2446589300453,340.8443289364225,341.4330214541998,342.0109380377789,342.5978965821205,343.1968212949235,343.8080141054887,344.4317830429416,345.0684423929001,345.7183128518914,346.3817216993844,347.0590029776843,347.7504976548482,348.4565537802476,349.1775266686851,349.9137791260904,350.6656816845867,351.4336127875604,352.2179588762544,353.0191143821182,353.837481704499,354.6734713016158,355.5275019931893,356.4000014628523,357.2914068184717,358.2021650036953,359.1327329018047,360.0835771106376,361.0551735197909,362.0480069095914,363.0625707767675,364.0993674901663,365.1589087448322,366.2417161740377,367.3483219349978,368.4792691108087,369.6351118466404,370.8164152273446,372.0237549761917,373.1273531577569,373.1273552097583,373.1273572243106,373.1273592020994,373.1273611437981,373.1273630500673,373.1273649215561,373.1273667589011,373.1273685627276,373.1273703336494,373.1273720722688,373.1273737791773,373.1273754549554,373.127377100173,373.1273787153896,374.2035046856486,375.4492335438451,376.7236968382882,378.0275462707407,379.361449657128,380.7260913020417,382.1221723683252,383.5504112392006,385.0115438707621,386.506324133712,388.0355241429439,389.5999345722256,391.2003649507985,392.8376439400225,394.5126195907574,396.2261595843768,397.9791514605363,399.7725028319466,401.6071415814251,403.4840160324475,405.4040950846536,407.3683683113243,409.3778460243111,411.4335593188333,413.5365601121414,415.6879211854085,417.8887362296945,420.1401198884171,422.4432077841398,424.7991565181304,427.2091436363419,429.6743675626612,432.1960475067267,434.775423357202,437.4137555714846
429.8,332.8622506733219,333.597093794308,334.3184805144455,335.0266572970848,335.7218661696175,336.4043447965072,337.0743265515678,337.732040589469,338.3777119164506,339.0115614602271,339.6338061390684,340.2446589300449,340.8443289364218,341.4330214541993,342.0109380377792,342.5978965608273,343.1968212492993,343.8080140320141,344.4317829375759,345.0684422512655,345.7183126694432,346.3817214713392,347.0590026988988,347.7504973198607,348.4565533831212,349.1775262018232,349.9137785776399,350.6656810355341,351.4336120113432,352.2179579438798,353.0191132730574,353.8374804188592,354.6734698655548,355.5275004506451,356.3999998529846,357.2914051465654,358.2021632186676,359.1327308923692,360.0835747247879,361.0551706022025,362.0480033436746,363.0625665159141,364.0993625668321,365.1589032542991,366.241710238436,367.3483156591614,368.4792625430437,369.6351049546686,370.8164078941332,372.0237470135405,373.1273531577556,373.127355209757,373.1273572243092,373.127359202098,373.1273611437967,373.127363050066,373.1273649215547,373.1273667588998,373.1273685627263,373.127370333648,373.1273720722674,373.1273737791759,373.127375454954,373.1273771001717,373.1273787153883,374.2035036428823,375.4492324581236,376.7236957087837,378.0275450967345,379.3614484380358,380.7260900374341,382.1221710579418,383.5504098829661,385.0115424688101,386.5063226864088,388.0355226509148,389.5999330364368,391.2003633727427,392.8376423220321,394.5126179363493,396.2261578984043,397.9791497489049,399.7725011008238,401.607139836189,403.4840142769252,405.4040933212453,407.3683665423207,409.3778442541923,411.43355755683,413.5365583741136,415.6879194942743,417.8887346141502,420.1401183803113,422.4432064153571,424.799155318,427.2091426304116,429.6743667732383,432.1960469550581,434.7754230667435,437.4137555714846
431.2,332.8622506733219,333.597093794308,334.3184805144455,335.0266572970847,335.7218661696174,336.404344796507,337.0743265515676,337.7320405894688,338.3777119164503,339.0115614602266,339.6338061390679,340.2446589300443,340.8443289364214,341.4330214541985,342.0109380377791,342.5978965408922,343.196821206627,343.8080139633853,344.431782839199,345.0684421189259,345.7183124988759,346.3817212582241,347.0590024385048,347.7504970070549,348.4565530126858,349.1775257677625,349.9137780703924,350.6656804380626,351.4336112973863,352.2179570820622,353.0191122378517,353.8374792044455,354.6734684944633,355.5274989691324,356.3999983105977,357.2914035658843,358.2021615679875,359.1327290749023,360.083572591924,361.0551679882785,362.0480001104189,363.0625625904754,364.0993579596364,365.1588980505019,366.2417045660174,367.3483096441303,368.4792562653764,369.6350984170298,370.8164010103683,372.0237396171481,373.1273531577543,373.1273552097557,373.127357224308,373.1273592020968,373.1273611437954,373.1273630500647,373.1273649215535,373.1273667588985,373.127368562725,373.1273703336468,373.1273720722662,373.1273737791747,373.1273754549528,373.1273771001704,373.127378715387,374.2035026661724,375.4492314411793,376.7236946508273,378.0275439970874,379.3614472961465,380.7260888528989,382.1221698305158,383.5504086125724,385.0115411555632,386.50632133064,388.0355212531858,389.5999315975814,391.2003618940221,392.8376408054576,394.5126163850891,396.2261563170439,397.979148143274,399.7724994772497,401.6071382003651,403.4840126329138,405.4040916712672,407.3683648877732,409.3778425978301,411.4335559054905,413.5365567410197,415.6879179000159,417.8887330858835,420.1401169493587,422.4432051139594,424.7991541762751,427.2091416744922,429.6743660251698,432.1960464345099,434.7754227940882,437.4137555714846
432.6,332.8622506733219,333.5970937943078,334.3184805144455,335.0266572970847,335.7218661696173,336.4043447965069,337.0743265515675,337.7320405894686,338.3777119164501,339.0115614602262,339.6338061390675,340.2446589300437,340.8443289364208,341.4330214541978,342.0109380377784,342.5978965223154,343.1968211669062,343.8080138996025,344.4317827478114,345.0684419958813,345.7183123401897,346.3817210600388,347.0590021965021,347.7504967164306,348.4565526689411,349.1775253665029,349.9137776043482,350.6656798921724,351.4336106456898,352.217956290802,353.0191112765011,353.8374780612579,354.6734671883412,355.5274975486511,356.3999968356911,357.2914020764281,358.2021600516547,359.1327274494038,360.0835707120465,361.0551656780189,362.0479972098246,363.0625590004512,364.0993536685793,365.1588931334409,366.2416991567815,367.3483038899039,368.4792502778063,369.6350922337236,370.8163945760505,372.0237327870148,373.1273531577531,373.1273552097545,373.1273572243068,373.1273592020956,373.1273611437942,373.1273630500635,373.1273649215523,373.1273667588973,373.1273685627239,373.1273703336456,373.127372072265,373.1273737791735,373.1273754549516,373.1273771001692,373.1273787153859,374.2035017555188,375.4492304930119,376.7236936644192,378.0275429718006,379.3614462314598,380.7260877484362,382.1221686860478,383.5504074280194,385.0115399310212,386.506320066406,388.035519949757,389.599930255659,391.2003605146366,392.8376393902986,394.5126149369765,396.2261548402961,397.9791466436433,399.7724979612243,401.607136673954,403.484011100413,405.4040901347191,407.3683633476815,409.3778410552252,411.4335543648154,413.5365552128596,415.6879164026329,417.8887316448953,420.1401155955595,422.4432038799465,424.7991530929563,427.2091407685836,429.6743653184548,432.1960459450819,434.7754225392365,437.4137555714846
434,332.8622506733219,333.5970937943078,334.3184805144454,335.0266572970846,335.7218661696172,336.4043447965068,337.0743265515671,337.7320405894682,338.3777119164499,339.0115614602259,339.6338061390673,340.2446589300434,340.8443289364204,341.4330214541973,342.0109380377774,342.5978965050965,343.1968211301372,343.8080138406654,344.4317826634125,345.068441882132,345.7183121933844,346.3817208767834,347.0590019728909,347.7504964479879,348.4565523518874,349.1775249980447,349.9137771795073,350.6656793978636,351.4336100562538,352.2179555700986,353.0191103890054,353.837476989296,354.6734659471891,355.5274961892015,356.399995428265,357.291400678197,358.2021586696695,359.1327260158739,360.083569085155,361.0551636714241,362.0479946418916,363.0625557458422,364.0993496936608,365.158888503116,366.2416940107286,367.3482983964824,368.4792445803338,369.6350864047501,370.8163885911793,372.0237265231402,373.127353157752,373.1273552097534,373.1273572243057,373.1273592020945,373.1273611437932,373.1273630500625,373.1273649215512,373.1273667588962,373.1273685627227,373.1273703336445,373.1273720722639,373.1273737791724,373.1273754549505,373.1273771001681,373.1273787153847,374.2035009109212,375.4492296136211,376.7236927495595,378.0275420208729,379.3614452439759,380.7260867240456,382.1221676245375,383.5504063293074,385.0115387951835,386.5063188937067,388.0355187406286,389.5999290106698,391.2003592345865,392.8376380765554,394.5126135920124,396.2261534681609,397.9791452500131,399.7724965527476,401.6071352569552,403.4840096794227,405.4040887116008,407.3683619220456,409.3778396263773,411.4335529348044,413.5365537896336,415.6879150021252,417.8887302911847,420.1401143189136,422.4432027133181,424.7991520680437,427.2091399126863,429.6743646530939,432.1960454867746,434.7754223021883,437.4137555714846
435.4,332.8622506733219,333.5970937943078,334.3184805144454,335.0266572970846,335.721866169617,336.4043447965067,337.074326551567,337.7320405894681,338.3777119164495,339.0115614602257,339.6338061390668,340.244658930043,340.8443289364199,341.4330214541968,342.010938037776,342.5978964892358,343.1968210963201,343.8080137865745,344.4317825860032,345.0684417776778,345.71831205846,346.381720708458,347.0590017676713,347.7504962017269,348.4565520615246,349.1775246623874,349.9137767958698,350.665678955136,351.4336095290782,352.2179549199525,353.0191095753651,353.8374759885604,354.6734647710064,355.5274948907833,356.3999940883193,357.2913993711908,358.2021574220317,359.1327247743124,360.0835677112496,361.0551619684936,362.0479924066202,363.0625528266478,364.0993460348811,365.1588841595272,366.2416891278586,367.3482931638661,368.4792391729588,369.6350809301094,370.8163830557549,372.0237208255244,373.127353157751,373.1273552097524,373.1273572243047,373.1273592020935,373.1273611437921,373.1273630500614,373.1273649215502,373.1273667588952,373.1273685627218,373.1273703336435,373.1273720722629,373.1273737791714,373.1273754549495,373.1273771001671,373.1273787153838,374.2035001323803,375.4492288030082,376.7236919062478,378.0275411443048,379.3614443336952,380.7260857797276,382.1221666459851,383.5504053164362,385.0115377480506,386.506317812542,388.0355176258001,389.5999278626141,391.2003580538715,392.8376368642282,394.5126123501957,396.2261522006379,397.9791439623828,399.7724952518198,401.6071339493687,403.4840083699431,405.4040874019122,407.3683606108656,409.3778383112859,411.4335516154575,413.5365524713411,415.6879136984933,417.8887290247523,420.1401131194209,422.4432016140754,424.7991511015369,427.2091391067996,429.674364029087,432.1960450595869,434.7754220829434,437.4137555714846
436.8,332.8622506733219,333.5970937943078,334.3184805144454,335.0266572970845,335.721866169617,336.4043447965066,337.0743265515669,337.7320405894679,338.3777119164493,339.0115614602254,339.6338061390666,340.2446589300428,340.8443289364195,341.4330214541963,342.0109380377741,342.5978964747332,343.1968210654546,343.808013737329,344.4317825155827,345.0684416825188,345.7183119354167,346.3817205550624,347.0590015808431,347.7504959776473,348.4565517978528,349.1775243595312,349.9137764534352,350.6656785639898,351.433609064163,352.2179543403636,353.0191088355795,353.8374750590506,354.6734636597934,355.5274936533964,356.3999928158542,357.2913981554096,358.2021563087414,359.1327237247195,360.0835665903302,361.0551605692277,362.0479905040099,363.0625502428681,364.0993426922398,365.1588801026741,366.2416845081715,367.3482881920548,368.4792340556812,369.6350758098011,370.8163779697773,372.0237156941674,373.1273531577501,373.1273552097515,373.1273572243038,373.1273592020926,373.1273611437912,373.1273630500605,373.1273649215493,373.1273667588943,373.1273685627208,373.1273703336425,373.1273720722619,373.1273737791705,373.1273754549485,373.1273771001662,373.1273787153828,374.2034994198955,375.4492280611722,376.7236911344844,378.0275403420967,379.3614435006172,380.7260849154819,382.1221657503904,383.550404389406,385.0115367896224,386.5063168229121,388.0355166052717,389.5999268114913,391.200356972492,392.8376357533167,394.5126112115272,396.2261510377274,397.9791427807528,399.7724940584409,401.6071327511945,403.4840071719744,405.4040862056537,407.3683594141412,409.3778371099517,411.4335504067747,413.5365512579825,415.6879124917364,417.8887278455978,420.1401119970812,422.4432005822171,424.7991501934357,427.2091383509236,429.6743634464344,432.1960446635204,434.7754218815022,437.4137555714846
